model,status,lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all
cluster_3_one_at_a_time,ok,final_numeric_grade_z,~1,,,-0.12998379262426357,0.08725638934838442,-1.4896764992794223,0.13630931669906188,-0.3010031731681014,0.041035587919574235,-0.12998379262426357,-0.13002526340579773
cluster_3_one_at_a_time,ok,post_redesign,~1,,,0.399234693877551,0.031061370098318226,12.853093492458886,0,0.33835552717437795,0.46011386058072407,0.399234693877551,0.8151953905586469
cluster_3_one_at_a_time,ok,post_x_cluster_3_z,~1,,,0.011091052927285332,0.0867420334820829,0.12786249620924853,0.8982577910596987,-0.1589202086433646,0.18110231449793524,0.011091052927285332,0.01907697446207376
cluster_3_one_at_a_time,ok,OLSE,~1,,,0,0,,,0,0,0,0
cluster_3_one_at_a_time,ok,ind_post,:=,a_post*b,ind_post,0.15725469252315163,0.031073912054322774,5.060666074108796,4.1779436887878774e-7,0.09635094403791397,0.2181584410083893,0.15725469252315163,0.07703865838795716
cluster_3_one_at_a_time,ok,ind_cluster,:=,a_k*b,ind_cluster,-0.006110440406885367,0.04557126301076365,-0.13408538634187336,0.8933350552971997,-0.09542847463798444,0.08320759382421371,-0.006110440406885367,-0.0035536473678359046
cluster_3_one_at_a_time,ok,total_post,:=,c_post+ind_post,total_post,0.32538860935644365,0.07678881247815059,4.237448123696788,2.2607463195933875e-5,0.17488530248366865,0.47589191622921867,0.32538860935644365,0.15940702002169485
cluster_3_one_at_a_time,ok,total_cluster,:=,c_k+ind_cluster,total_cluster,0.006987266987728093,0.1497914212945714,0.046646643227901054,0.9627948565472997,-0.28659852394269786,0.3005730579181541,0.006987266987728093,0.004063583193009687
cluster_4_one_at_a_time,ok,OLSE,=~,olse_q1_mean_z,,0.8616770956418516,0.02671157938646786,32.25856034848987,0,0.8093233620741921,0.9140308292095111,0.8797819975180409,0.8800626995376344
cluster_4_one_at_a_time,ok,OLSE,=~,olse_q2_mean_z,,0.8042710652827673,0.030185573426099854,26.64422020180531,0,0.7451084285149222,0.8634337020506123,0.8211697954363827,0.8214317963175035
cluster_4_one_at_a_time,ok,OLSE,=~,olse_q3_mean_z,,0.8359020922300336,0.03347586028579872,24.970294567295817,0,0.7702906117183734,0.9015135727416939,0.8534654293948134,0.8537377337570944
cluster_4_one_at_a_time,ok,OLSE,=~,olse_q4_mean_z,,0.811817448935542,0.025597789278243136,31.714357834234807,0,0.7616467038663399,0.861988194004744,0.8288747379463495,0.8291391907656638
cluster_4_one_at_a_time,ok,OLSE,=~,olse_q5_mean_z,,0.8309574116478278,0.026318605941096706,31.573002517974608,0,0.7793738918799763,0.8825409314156792,0.8484168549558453,0.8486875551880434
cluster_4_one_at_a_time,ok,OLSE,~,post_redesign,a_post,0.3933247516927279,0.07946316495722726,4.949774551572962,7.429949762105537e-7,0.23757981027899722,0.5490696931064586,0.38523058057424314,0.1886632509564277
cluster_4_one_at_a_time,ok,OLSE,~,post_x_cluster_4_z,a_k,0.12305985441530815,0.09274724422505992,1.3268303057791326,0.1845648230180863,-0.058721403931149746,0.30484111276176606,0.12052742411396909,0.07654433078961971
cluster_4_one_at_a_time,ok,final_numeric_grade_z,~,OLSE,b,0.4052432174821358,0.040500449430937044,10.005894333917762,0,0.3258637952398135,0.4846226397244581,0.4137578788623831,0.41388988557288603
cluster_4_one_at_a_time,ok,final_numeric_grade_z,~,post_redesign,c_post,0.16656868899475252,0.0643835042171899,2.5871330089902123,0.009677822644358569,0.04037933953057768,0.29275803845892734,0.16656868899475252,0.08160156026314583
cluster_4_one_at_a_time,ok,final_numeric_grade_z,~,post_x_cluster_4_z,c_k,-0.03814418373794423,0.1087283397638534,-0.3508209894567453,0.7257226494946643,-0.2512478137739311,0.1749594462980426,-0.03814418373794423,-0.024232265452100527
cluster_4_one_at_a_time,ok,olse_q1_mean_z,~~,olse_q1_mean_z,,0.22534582489220803,0.00878409838996723,25.653836613395303,0,0.208129308411216,0.24256234137320007,0.22534582489220803,0.22548964488253137
